datetime,stock_code,action,volume,price,amount,strategy_name,source
2025-07-07 09:30:00,600121,SELL,1100.0,4.089591152572632,4498.550267829895,煤炭周期优选动态轮动策略,绩效1
2025-07-07 09:30:00,601101,SELL,700.0,7.121101115942001,4984.770781159401,煤炭周期优选动态轮动策略,绩效1
2025-07-07 09:30:00,601666,BUY,200.0,7.510751228904724,1502.15024578094,煤炭周期优选动态轮动策略,绩效1
2025-07-07 09:30:00,600740,BUY,400.0,3.760375990462303,1504.15039618492,煤炭周期优选动态轮动策略,绩效1
2025-07-07 09:30:00,601699,BUY,400.0,10.631063114452362,4252.42524578094,煤炭周期优选动态轮动策略,绩效1
2025-07-14 09:30:00,600121,SELL,1500.0,4.409558847427368,6614.338271141052,煤炭周期优选动态轮动策略,绩效1
2025-07-14 09:30:00,601101,BUY,1200.0,7.100709904623032,8520.85188554763,煤炭周期优选动态轮动策略,绩效1
2025-07-14 09:30:00,601666,BUY,200.0,7.760776228904724,1552.15524578094,煤炭周期优选动态轮动策略,绩效1
2025-07-14 09:30:00,600740,SELL,700.0,3.979602019071579,2785.721413350105,煤炭周期优选动态轮动策略,绩效1
2025-07-14 09:30:00,601699,BUY,200.0,10.961096038150789,2192.21920763015,煤炭周期优选动态轮动策略,绩效1
2025-07-21 09:30:00,601101,SELL,900.0,7.159283847427369,6443.355462684632,煤炭周期优选动态轮动策略,绩效1
2025-07-21 09:30:00,601666,SELL,1200.0,7.979202019071579,9575.042422885896,煤炭周期优选动态轮动策略,绩效1
2025-07-21 09:30:00,600740,SELL,1100.0,4.019597980928421,4421.557779021264,煤炭周期优选动态轮动策略,绩效1
2025-07-21 09:30:00,601699,SELL,800.0,11.44885480928421,9159.083847427368,煤炭周期优选动态轮动策略,绩效1
2025-07-28 09:30:00,600121,BUY,7100.0,4.260426228904724,30249.0262252235,煤炭周期优选动态轮动策略,绩效1
2025-07-28 09:30:00,601699,SELL,1500.0,13.94860480928421,20922.907213926315,煤炭周期优选动态轮动策略,绩效1
2025-08-04 09:30:00,600121,SELL,1900.0,4.139585866498948,7865.213146348,煤炭周期优选动态轮动策略,绩效1
2025-08-04 09:30:00,601101,BUY,900.0,7.420742076301575,6678.66786867141,煤炭周期优选动态轮动策略,绩效1
2025-08-04 09:30:00,601666,BUY,1200.0,8.110810656642913,9732.97278797149,煤炭周期优选动态轮动策略,绩效1
2025-08-04 09:30:00,601699,SELL,500.0,13.738625771141052,6869.312885570526,煤炭周期优选动态轮动策略,绩效1
2025-08-11 09:30:00,600121,BUY,1100.0,4.160415847396851,4576.45743213653,煤炭周期优选动态轮动策略,绩效1
2025-08-11 09:30:00,601101,SELL,100.0,7.659233847427369,765.9233847427369,煤炭周期优选动态轮动策略,绩效1
2025-08-11 09:30:00,601666,BUY,300.0,8.230822542190552,2469.24676265716,煤炭周期优选动态轮动策略,绩效1
2025-08-11 09:30:00,601699,SELL,100.0,14.128587114429472,1412.8587114429474,煤炭周期优选动态轮动策略,绩效1
2025-08-18 09:30:00,600121,BUY,400.0,4.090409152603149,1636.16366104125,煤炭周期优选动态轮动策略,绩效1
2025-08-18 09:30:00,601699,BUY,300.0,13.701369809246064,4110.41094277381,煤炭周期优选动态轮动策略,绩效1
2025-08-25 09:30:00,600740,SELL,47000.0,4.079591923713684,191740.82041454315,煤炭周期优选动态轮动策略,绩效1
2025-08-25 09:30:00,601666,SELL,24900.0,8.249175,205404.4575,煤炭周期优选动态轮动策略,绩效1
2025-08-25 09:30:00,601699,SELL,14800.0,13.878612114429474,205403.45929355625,煤炭周期优选动态轮动策略,绩效1
2025-08-25 09:30:00,600121,SELL,700.0,4.169583076286316,2918.708153400421,煤炭周期优选动态轮动策略,绩效1
2025-08-25 09:30:00,600508,BUY,16500.0,12.36931885471344,204093.761102771,煤炭周期优选动态轮动策略,绩效1
2025-08-25 09:30:00,601918,BUY,31400.0,6.505477982139587,204272.008639183,煤炭周期优选动态轮动策略,绩效1
2025-08-25 09:30:00,601101,SELL,500.0,7.779222209787369,3889.611104893685,煤炭周期优选动态轮动策略,绩效1
2025-08-25 09:30:00,600971,BUY,29200.0,7.010701228904724,204712.475884017,煤炭周期优选动态轮动策略,绩效1
2025-09-01 09:30:00,600508,SELL,16500.0,12.019461195087432,198321.1097189426,煤炭周期优选动态轮动策略,绩效1
2025-09-01 09:30:00,600971,SELL,29200.0,6.779322209787368,197956.2085257912,煤炭周期优选动态轮动策略,绩效1
2025-09-01 09:30:00,601918,SELL,31400.0,6.32543627128601,198618.69891838072,煤炭周期优选动态轮动策略,绩效1
2025-09-01 09:30:00,600121,SELL,500.0,4.069593171644211,2034.7965858221053,煤炭周期优选动态轮动策略,绩效1
2025-09-01 09:30:00,601101,BUY,1100.0,7.210721038150787,7931.79314196586,煤炭周期优选动态轮动策略,绩效1
2025-09-01 09:30:00,600740,BUY,49900.0,3.950395047688484,197124.712879655,煤炭周期优选动态轮动策略,绩效1
2025-09-01 09:30:00,601699,BUY,14900.0,13.191318580341338,196550.646847085,煤炭周期优选动态轮动策略,绩效1
2025-09-01 09:30:00,601225,BUY,9700.0,20.2922836183548,196835.151098041,煤炭周期优选动态轮动策略,绩效1
2025-09-08 09:30:00,601101,SELL,200.0,7.259274228858948,1451.8548457717898,煤炭周期优选动态轮动策略,绩效1
2025-09-08 09:30:00,600740,BUY,400.0,3.9203920763015754,1568.15683052062,煤炭周期优选动态轮动策略,绩效1
2025-09-08 09:30:00,601699,SELL,100.0,13.29867019071579,1329.8670190715789,煤炭周期优选动态轮动策略,绩效1
2025-09-15 09:30:00,600121,SELL,700.0,4.129587114429474,2890.710980100632,煤炭周期优选动态轮动策略,绩效1
2025-09-15 09:30:00,601101,SELL,100.0,7.289270961856842,728.9270961856843,煤炭周期优选动态轮动策略,绩效1
2025-09-15 09:30:00,600740,SELL,1100.0,4.029597209787369,4432.556930766105,煤炭周期优选动态轮动策略,绩效1
