product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
GZ2000_综合_v10,,601216.XSHG,君正集团,SELL,4.34,2300.0,-9982.0,2023-05-15 09:34:00,2023-05-15
GZ2000_综合_v10,,601966.XSHG,玲珑轮胎,SELL,20.79,400.0,-8316.0,2023-05-15 09:34:00,2023-05-15
GZ2000_综合_v10,,518880.XSHG,黄金ETF,SELL,4.345,3600.0,-15642.0,2023-05-17 09:34:00,2023-05-17
GZ2000_综合_v10,,159941.XSHE,纳指ETF,BUY,0.72,22200.0,15984.0,2023-05-17 09:34:00,2023-05-17
GZ2000_综合_v10,,002064.XSHE,华峰化学,SELL,7.04,1400.0,-9856.0,2023-05-18 09:34:00,2023-05-18
GZ2000_综合_v10,,002120.XSHE,韵达股份,SELL,11.7,800.0,-9360.0,2023-05-19 09:34:00,2023-05-19
GZ2000_综合_v10,,002756.XSHE,永兴材料,SELL,70.57,100.0,-7057.0,2023-05-22 09:34:00,2023-05-22
GZ2000_综合_v10,,513030.XSHG,德国ETF,SELL,1.222,13500.0,-16497.0,2023-05-23 09:34:00,2023-05-23
GZ2000_综合_v10,,513500.XSHG,标普500,BUY,1.398,12000.0,16776.0,2023-05-23 09:34:00,2023-05-23
GZ2000_综合_v10,,300207.XSHE,欣旺达,BUY,15.8,600.0,9480.0,2023-05-31 09:34:00,2023-05-31
GZ2000_综合_v10,,601966.XSHG,玲珑轮胎,BUY,21.28,400.0,8512.0,2023-05-31 09:34:00,2023-05-31
GZ2000_综合_v10,,300529.XSHE,健帆生物,BUY,28.36,300.0,8508.0,2023-05-31 09:34:00,2023-05-31
GZ2000_综合_v10,,300207.XSHE,欣旺达,SELL,15.82,600.0,-9492.0,2023-06-01 09:34:00,2023-06-01
GZ2000_综合_v10,,601966.XSHG,玲珑轮胎,SELL,21.13,400.0,-8452.0,2023-06-01 09:34:00,2023-06-01
GZ2000_综合_v10,,300529.XSHE,健帆生物,SELL,26.86,300.0,-8058.0,2023-06-01 09:34:00,2023-06-01
GZ2000_综合_v10,,300207.XSHE,欣旺达,BUY,16.49,600.0,9894.0,2023-06-05 09:34:00,2023-06-05
GZ2000_综合_v10,,601966.XSHG,玲珑轮胎,BUY,21.84,400.0,8736.0,2023-06-05 09:34:00,2023-06-05
GZ2000_综合_v10,,300529.XSHE,健帆生物,BUY,28.09,300.0,8427.0,2023-06-05 09:34:00,2023-06-05
GZ2000_综合_v10,,000157.XSHE,中联重科,BUY,6.46,1500.0,9690.0,2023-06-06 09:34:00,2023-06-06
GZ2000_综合_v10,,000408.XSHE,藏格矿业,BUY,23.85,400.0,9540.0,2023-06-06 09:34:00,2023-06-06
GZ2000_综合_v10,,300207.XSHE,欣旺达,SELL,15.73,600.0,-9438.0,2023-06-08 09:34:00,2023-06-08
GZ2000_综合_v10,,601966.XSHG,玲珑轮胎,SELL,20.97,400.0,-8388.0,2023-06-08 09:34:00,2023-06-08
GZ2000_综合_v10,,000157.XSHE,中联重科,SELL,6.32,1500.0,-9480.0,2023-06-08 09:34:00,2023-06-08
GZ2000_综合_v10,,300529.XSHE,健帆生物,SELL,26.55,300.0,-7965.0,2023-06-09 09:34:00,2023-06-09
GZ2000_综合_v10,,000408.XSHE,藏格矿业,SELL,23.97,400.0,-9588.0,2023-06-09 09:34:00,2023-06-09
GZ2000_综合_v10,,601216.XSHG,君正集团,BUY,4.1,2400.0,9840.0,2023-06-12 09:34:00,2023-06-12
GZ2000_综合_v10,,601155.XSHG,新城控股,BUY,14.45,600.0,8670.0,2023-06-12 09:34:00,2023-06-12
GZ2000_综合_v10,,002064.XSHE,华峰化学,BUY,6.86,1400.0,9604.0,2023-06-12 09:34:00,2023-06-12
GZ2000_综合_v10,,600383.XSHG,金地集团,BUY,7.57,1300.0,9841.0,2023-06-12 09:34:00,2023-06-12
GZ2000_综合_v10,,000157.XSHE,中联重科,BUY,6.45,1500.0,9675.0,2023-06-13 09:34:00,2023-06-13
GZ2000_综合_v10,,513520.XSHG,日经ETF,SELL,1.26,14100.0,-17766.0,2023-06-26 09:34:00,2023-06-26
GZ2000_综合_v10,,159980.XSHE,有色ETF,BUY,1.518,11500.0,17457.0,2023-06-26 09:34:00,2023-06-26
GZ2000_综合_v10,,159980.XSHE,有色ETF,SELL,1.505,11500.0,-17307.5,2023-06-27 09:34:00,2023-06-27
GZ2000_综合_v10,,159985.XSHE,豆粕ETF,BUY,1.896,9100.0,17253.6,2023-06-27 09:34:00,2023-06-27
GZ2000_综合_v10,,601155.XSHG,新城控股,SELL,13.36,600.0,-8016.0,2023-06-27 09:40:00,2023-06-27
GZ2000_综合_v10,,000157.XSHE,中联重科,SELL,6.63,1500.0,-9945.0,2023-06-28 09:34:00,2023-06-28
GZ2000_综合_v10,,601216.XSHG,君正集团,SELL,4.09,2400.0,-9816.0,2023-06-30 09:34:00,2023-06-30
GZ2000_综合_v10,,600383.XSHG,金地集团,SELL,7.24,1300.0,-9412.0,2023-06-30 09:34:00,2023-06-30
GZ2000_综合_v10,,000723.XSHE,美锦能源,BUY,7.63,1200.0,9156.0,2023-07-05 09:34:00,2023-07-05
GZ2000_综合_v10,,000157.XSHE,中联重科,BUY,6.68,1400.0,9352.0,2023-07-05 09:34:00,2023-07-05
GZ2000_综合_v10,,000733.XSHE,振华科技,BUY,96.0,100.0,9600.0,2023-07-05 09:34:00,2023-07-05
GZ2000_综合_v10,,000408.XSHE,藏格矿业,BUY,23.0,400.0,9200.0,2023-07-10 09:34:00,2023-07-10
GZ2000_综合_v10,,000723.XSHE,美锦能源,SELL,7.54,1200.0,-9048.0,2023-07-11 09:34:00,2023-07-11
GZ2000_综合_v10,,000157.XSHE,中联重科,SELL,6.65,1400.0,-9310.0,2023-07-11 09:34:00,2023-07-11
GZ2000_综合_v10,,000733.XSHE,振华科技,SELL,92.9,100.0,-9290.0,2023-07-11 09:34:00,2023-07-11
GZ2000_综合_v10,,000723.XSHE,美锦能源,BUY,7.58,1200.0,9096.0,2023-07-12 09:34:00,2023-07-12
GZ2000_综合_v10,,000157.XSHE,中联重科,BUY,6.73,1400.0,9422.0,2023-07-12 09:34:00,2023-07-12
GZ2000_综合_v10,,513500.XSHG,标普500,SELL,1.514,12000.0,-18168.0,2023-07-17 09:34:00,2023-07-17
GZ2000_综合_v10,,159981.XSHE,能源化工ETF,BUY,1.544,11800.0,18219.2,2023-07-17 09:34:00,2023-07-17
