product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
CYB300_综合_v10,,300485.XSHE,赛升药业,BUY,10.44,1400.0,14616.0,2023-07-26 09:34:00,2023-07-26
CYB300_综合_v10,,300377.XSHE,赢时胜,BUY,8.03,1800.0,14454.0,2023-07-26 09:34:00,2023-07-26
CYB300_综合_v10,,159941.XSHE,纳指ETF,SELL,0.845,13300.0,-11238.5,2023-08-03 09:34:00,2023-08-03
CYB300_综合_v10,,159980.XSHE,有色ETF,BUY,1.579,7000.0,11053.0,2023-08-03 09:34:00,2023-08-03
CYB300_综合_v10,,159980.XSHE,有色ETF,SELL,1.555,7000.0,-10885.0,2023-08-10 09:34:00,2023-08-10
CYB300_综合_v10,,510300.XSHG,300ETF,BUY,4.052,2700.0,10940.4,2023-08-10 09:34:00,2023-08-10
CYB300_综合_v10,,300377.XSHE,赢时胜,SELL,9.26,1800.0,-16668.0,2023-08-11 09:40:00,2023-08-11
CYB300_综合_v10,,300481.XSHE,濮阳惠成,SELL,18.14,700.0,-12698.0,2023-08-11 14:00:00,2023-08-11
CYB300_综合_v10,,300942.XSHE,易瑞生物,SELL,14.55,1100.0,-16005.0,2023-08-16 09:34:00,2023-08-16
CYB300_综合_v10,,300485.XSHE,赛升药业,SELL,10.91,1400.0,-15274.0,2023-08-16 09:34:00,2023-08-16
CYB300_综合_v10,,300981.XSHE,中红医疗,SELL,14.76,900.0,-13284.0,2023-08-18 09:34:00,2023-08-18
CYB300_综合_v10,,510300.XSHG,300ETF,SELL,3.814,2700.0,-10297.8,2023-08-22 09:34:00,2023-08-22
CYB300_综合_v10,,518880.XSHG,黄金ETF,BUY,4.432,2400.0,10636.8,2023-08-22 09:34:00,2023-08-22
CYB300_综合_v10,,300581.XSHE,晨曦航空,BUY,9.6,1600.0,15360.0,2023-08-30 09:34:00,2023-08-30
CYB300_综合_v10,,300900.XSHE,广联航空,BUY,26.52,500.0,13260.0,2023-08-30 09:34:00,2023-08-30
CYB300_综合_v10,,300981.XSHE,中红医疗,BUY,14.65,1000.0,14650.0,2023-08-30 09:34:00,2023-08-30
CYB300_综合_v10,,300792.XSHE,壹网壹创,BUY,25.41,600.0,15246.0,2023-08-30 09:34:00,2023-08-30
CYB300_综合_v10,,300485.XSHE,赛升药业,BUY,11.12,1300.0,14456.0,2023-08-30 09:34:00,2023-08-30
CYB300_综合_v10,,300581.XSHE,晨曦航空,SELL,11.01,1600.0,-17616.0,2023-09-11 09:40:00,2023-09-11
CYB300_综合_v10,,300900.XSHE,广联航空,SELL,26.06,500.0,-13030.0,2023-09-13 09:34:00,2023-09-13
CYB300_综合_v10,,300792.XSHE,壹网壹创,SELL,24.92,600.0,-14952.0,2023-09-13 09:34:00,2023-09-13
CYB300_综合_v10,,300981.XSHE,中红医疗,SELL,15.03,1000.0,-15030.0,2023-09-15 09:34:00,2023-09-15
CYB300_综合_v10,,159985.XSHE,豆粕ETF,SELL,2.26,5400.0,-12204.0,2023-09-19 09:34:00,2023-09-19
CYB300_综合_v10,,159980.XSHE,有色ETF,BUY,1.587,7200.0,11426.4,2023-09-19 09:34:00,2023-09-19
CYB300_综合_v10,,300485.XSHE,赛升药业,SELL,11.1,1300.0,-14430.0,2023-09-22 09:34:00,2023-09-22
CYB300_综合_v10,,300191.XSHE,潜能恒信,BUY,17.25,900.0,15525.0,2023-09-25 09:34:00,2023-09-25
CYB300_综合_v10,,300581.XSHE,晨曦航空,BUY,9.93,1500.0,14895.0,2023-09-25 09:34:00,2023-09-25
CYB300_综合_v10,,300767.XSHE,震安科技,BUY,20.41,700.0,14287.0,2023-09-25 09:34:00,2023-09-25
CYB300_综合_v10,,300485.XSHE,赛升药业,BUY,11.37,1300.0,14781.0,2023-09-25 09:34:00,2023-09-25
CYB300_综合_v10,,300653.XSHE,正海生物,BUY,31.44,500.0,15720.0,2023-09-25 09:34:00,2023-09-25
CYB300_综合_v10,,159980.XSHE,有色ETF,SELL,1.529,7200.0,-11008.8,2023-10-11 09:34:00,2023-10-11
CYB300_综合_v10,,510500.XSHG,500ETF,BUY,5.754,1800.0,10357.2,2023-10-11 09:34:00,2023-10-11
CYB300_综合_v10,,510500.XSHG,500ETF,SELL,5.711,1800.0,-10279.8,2023-10-16 09:34:00,2023-10-16
CYB300_综合_v10,,159941.XSHE,纳指ETF,BUY,0.839,13000.0,10907.0,2023-10-16 09:34:00,2023-10-16
CYB300_综合_v10,,159981.XSHE,能源化工ETF,SELL,1.585,7000.0,-11095.0,2023-10-18 09:34:00,2023-10-18
CYB300_综合_v10,,510500.XSHG,500ETF,BUY,5.681,1900.0,10793.9,2023-10-18 09:34:00,2023-10-18
CYB300_综合_v10,,300767.XSHE,震安科技,SELL,18.83,700.0,-13181.0,2023-10-18 09:34:00,2023-10-18
CYB300_综合_v10,,300653.XSHE,正海生物,SELL,31.69,500.0,-15845.0,2023-10-18 09:34:00,2023-10-18
CYB300_综合_v10,,510500.XSHG,500ETF,SELL,5.605,1900.0,-10649.5,2023-10-19 09:34:00,2023-10-19
CYB300_综合_v10,,159920.XSHE,恒生ETF,BUY,1.057,10300.0,10887.1,2023-10-19 09:34:00,2023-10-19
CYB300_综合_v10,,300485.XSHE,赛升药业,SELL,11.21,1300.0,-14573.0,2023-10-19 09:34:00,2023-10-19
CYB300_综合_v10,,159920.XSHE,恒生ETF,SELL,1.038,10300.0,-10691.4,2023-10-20 09:34:00,2023-10-20
CYB300_综合_v10,,588180.XSHG,科创50基,BUY,0.563,19200.0,10809.6,2023-10-20 09:34:00,2023-10-20
CYB300_综合_v10,,300191.XSHE,潜能恒信,SELL,17.9,900.0,-16110.0,2023-10-20 09:34:00,2023-10-20
CYB300_综合_v10,,300581.XSHE,晨曦航空,SELL,10.55,1500.0,-15825.0,2023-10-23 09:34:00,2023-10-23
CYB300_综合_v10,,159941.XSHE,纳指ETF,SELL,0.794,13000.0,-10322.0,2023-10-30 09:34:00,2023-10-30
CYB300_综合_v10,,159985.XSHE,豆粕ETF,BUY,2.285,4600.0,10511.0,2023-10-30 09:34:00,2023-10-30
CYB300_综合_v10,,300191.XSHE,潜能恒信,BUY,17.51,900.0,15759.0,2023-10-30 09:34:00,2023-10-30
CYB300_综合_v10,,300481.XSHE,濮阳惠成,BUY,17.41,900.0,15669.0,2023-10-30 09:34:00,2023-10-30
CYB300_综合_v10,,300942.XSHE,易瑞生物,BUY,12.11,1300.0,15743.0,2023-10-30 09:34:00,2023-10-30
CYB300_综合_v10,,300900.XSHE,广联航空,BUY,24.3,600.0,14580.0,2023-10-30 09:34:00,2023-10-30
